#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:46:15.173
#Sample rate: 7447.13Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.5 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.27849672,1.506007800203394,1.820298419162074
0.278631,1.506007800203394,1.820298419162074
0.27876528,1.509694321285228,1.831319518484139
0.27889956,1.509694321285228,1.838666918032183
0.27903384,1.509694321285228,1.849688017354248
0.27916812,1.509694321285228,1.864382816450335
0.2793024,1.509694321285228,1.868056516224357
0.27943668,1.509694321285228,1.871730215998378
0.27957096,1.509694321285228,1.879077615546422
0.27970524,1.509694321285228,1.860709116676313
0.27983952,1.509694321285228,1.868056516224357
0.2799738,1.509694321285228,1.879077615546422
0.28010808,1.509694321285228,1.886425015094466
0.28024236,1.509694321285228,1.890098714868487
0.28037664,1.509694321285228,1.879077615546422
0.28051092,1.509694321285228,1.868056516224357
0.2806452,1.509694321285228,1.8754039157724
0.28077948,1.509694321285228,1.879077615546422
0.28091376,1.509694321285228,1.879077615546422
0.28104804,1.509694321285228,1.890098714868487
0.28118232,1.509694321285228,1.879077615546422
0.2813166,1.509694321285228,1.8754039157724
0.28145088,1.509694321285228,1.868056516224357
0.28158516,1.509694321285228,1.857035416902291
0.28171944,1.509694321285228,1.85336171712827
0.28185372,1.509694321285228,1.846014317580226
0.281988,1.509694321285228,1.846014317580226
0.28212228,1.509694321285228,1.85336171712827
0.28225656,1.509694321285228,1.846014317580226
0.28239084,1.509694321285228,1.849688017354248
0.28252512,1.509694321285228,1.85336171712827
0.2826594,1.509694321285228,1.838666918032183
0.28279368,1.506007800203394,1.849688017354248
0.28292796,1.506007800203394,1.879077615546422
0.28306224,1.506007800203394,1.864382816450335
0.28319652,1.509694321285228,1.8754039157724
0.2833308,1.509694321285228,1.886425015094466
0.28346508,1.509694321285228,1.860709116676313
0.28359936,1.509694321285228,1.886425015094466
0.28373364,1.509694321285228,1.890098714868487
0.28386792,1.509694321285228,1.886425015094466
0.2840022,1.509694321285228,1.882751315320444
0.28413648,1.509694321285228,1.893772414642509
0.28427076,1.509694321285228,1.897446114416531
0.28440504,1.509694321285228,1.893772414642509
0.28453932,1.509694321285228,1.893772414642509
0.2846736,1.509694321285228,1.890098714868487
