#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:14:20.526
#Sample rate: 7727.98Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.65 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.504013,1.966822935432605,2.0554152046993
-0.5038836,1.815675571077424,2.371353385265339
-0.5037542,1.815675571077424,2.488911778033982
-0.5036248,1.815675571077424,2.444827380745775
-0.5034954,1.815675571077424,2.422785182101654
-0.503366,1.815675571077424,2.463195879615883
-0.5032366,1.815675571077424,2.544017274644325
-0.5031072,1.815675571077424,2.613817570350776
-0.5029778,1.81198904999559,2.525648775774253
-0.5028484,1.815675571077424,2.378700784813383
-0.502719,1.918898161368767,2.29053199023686
-0.5025896,1.992628583005441,2.330942687751146
-0.5024602,1.992628583005441,2.433806281423709
-0.5023308,1.988942061923609,2.46686957938991
-0.5022014,1.992628583005441,2.47789067871197
-0.502072,1.992628583005441,2.569733173062583
-0.5019426,1.992628583005441,2.720354863797407
-0.5018132,1.992628583005441,2.749744461989518
-0.5016838,1.992628583005441,2.610143870576754
-0.5015544,1.856227302977283,2.341963787073016
-0.501425,1.170534381756529,2.015004507185227
-0.5012956,1.174220902838362,1.673350428201219
-0.5011662,1.174220902838362,1.710087425941421
-0.5010367999999999,1.174220902838362,1.820298419162074
-0.5009074,1.174220902838362,1.820298419162074
-0.5007780000000001,1.174220902838362,1.772540322099812
-0.5006486,1.170534381756529,1.43823364266381
-0.5005192000000001,1.170534381756529,1.261896053510845
-0.5003898,1.170534381756529,1.276590852606852
-0.5002604,1.203713071493017,1.339043748765193
-0.500131,1.214772634738533,1.537423536562397
-0.5000016,1.218459155820365,1.912140913512447
-0.4998722,1.218459155820367,2.375027085039361
-0.4997428,1.218459155820367,2.635859768994906
-0.4996134,1.214772634738533,2.720354863797407
-0.499484,1.214772634738533,2.698312665153277
-0.4993546,1.218459155820367,2.683617866057189
-0.4992252,1.218459155820367,2.735049662893494
-0.4990958,1.255324366638703,2.80852365837393
-0.4989664,1.332741309357211,2.841586956340126
-0.498837,1.332741309357211,2.764439261085669
-0.4987076,1.332741309357211,2.128889200179902
-0.4985782,1.332741309357211,1.992962308541097
-0.4984488,1.332741309357211,2.033373006055336
-0.4983194,1.332741309357211,2.106847001535772
-0.49819,1.332741309357211,2.136236599727946
-0.4980606,1.332741309357211,2.154605098598055
-0.4979312,1.332741309357211,2.246447592948599
-0.4978018,1.465456068303224,2.382374484587404
-0.4976724,1.476515631548725,2.386048184361426
-0.497543,1.476515631548725,2.22807909407849
-0.4974136,1.476515631548725,1.996636008315119
-0.4972842,1.476515631548725,1.680697827749247
-0.4971548,1.476515631548725,1.364759647183374
-0.4970254,1.476515631548725,1.423538843567723
-0.496896,1.476515631548725,1.519055037692289
-0.4967666,1.480202152630558,1.519055037692289
-0.4966372,1.642409080231241,1.416191444019679
-0.4965078,1.800929486750089,1.133316561420003
-0.4963784,1.800929486750089,0.938610473396849
-0.496249,1.800929486750089,1.030452967747393
-0.4961196,1.800929486750089,1.114948062549894
-0.4959902,1.800929486750089,1.31332785034707
-0.4958608,1.800929486750089,1.669676728427181
